Taxonomy,A2f,A7f,A11f,A14f,B2f,B7f,B11f,B14f,C2f,C7f,C11f,C14f,D2f,D7f,D11f,D14f,E2f,E7f,E11f,E14f,F2f,F7f,F11f,F14f,A3f,A6f,A10f,A15f,B3f,B6f,B10f,B15f,C3f,C6f,C10f,C15f,D3f,D6f,D10f,D15f,E3f,E6f,E10f,E15f,F3f,F6f,F10f,F15f,A1f,A8f,A9f,A16f,B1f,B8f,B9f,B16f,C1f,C8f,C9f,C16f,D1f,D8f,D9f,D16f,E1f,E8f,E9f,E16f,F1f,F8f,F9f,F16f,A4f,A5f,A12f,A13f,B4f,B5f,B12f,B13f,C4f,C5f,C12f,C13f,D4f,D5f,D12f,D13f,E4f,E5f,E12f,E13f,F4f,F5f,F12f,F13f,Tax_detail
Pilidium_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0.000640041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Chaetomellaceae;g__Pilidium;s__Pilidium_sp;
Coprinus_vosoustii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000640041,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Coprinus;s__Coprinus_vosoustii;
Penicillium_madriti,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0.000640041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0.000341355,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0.000170678,0,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_madriti;
Candida_membranifaciens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0.000640041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_membranifaciens;
Aspergillus_ruber,0.000170678,0,0,0,0,0,0.000170678,0,0,0.000384025,0,0,0,0,0,8.53E-05,0,8.53E-05,0,0,0,0,0,4.27E-05,0.000170678,0,0,0,0,0,8.53E-05,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0.000213347,0,8.53E-05,0,0,4.27E-05,8.53E-05,0.000597372,0,0,0,8.53E-05,0,0,0,8.53E-05,0,8.53E-05,0,0,0,0,0,0,0,0.000128008,0,0,0.000213347,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0.000213347,0,0,0,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_ruber;
Saitozyma_podzolica,0.000213347,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0.000469363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_podzolica;
Sarocladium_pseudostrictum,0,0,0,0,0,0.000213347,0.000170678,0,0,8.53E-05,0,0,0,0.000597372,0,0,0,0,0.000341355,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_pseudostrictum;
Gymnopus_melanopus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Gymnopus;s__Gymnopus_melanopus;
Actinomucor_elegans,0,0,0,0,0,0,0,0,4.27E-05,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384025,0,0,0,0,0,0,0,0.000170678,0,0,0,0.000128008,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0.000597372,0,0,0,0.000128008,4.27E-05,0,0,0.000128008,0,8.53E-05,0,0,k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Actinomucor;s__Actinomucor_elegans;
Fusarium_kyushuense,0,0,0,0,0,0,0,0,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0,8.53E-05,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_kyushuense;
Orbiliaceae_sp,0,0.000597372,0.000128008,0.000128008,0.000554702,0,8.53E-05,0.000469363,0.000170678,0,0.000384025,0.000213347,0,0.000426694,0,0.000170678,0,0.000341355,8.53E-05,0,0,0.000512033,0.000298686,0,0.000128008,0,0,0,4.27E-05,4.27E-05,0,0.000170678,0,0,0.000128008,0,0.000170678,4.27E-05,0,0,0,4.27E-05,4.27E-05,0,0,0,0,0,0.000128008,8.53E-05,0,0.000384025,0.000256016,0.000298686,0,0,0,0.000128008,0.000426694,0,0.000213347,4.27E-05,0,0.000256016,4.27E-05,0,0,0,0,0.000512033,0.000128008,0,0.000170678,0.000256016,4.27E-05,0.000256016,0,0,0,0.000426694,0,0,0,8.53E-05,0,0,0.000213347,4.27E-05,0,0,0,0,0.000213347,0,0.000298686,0.000298686,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbiliaceae_gen_Incertae_sedis;s__Orbiliaceae_sp;
Slopeiomyces_cylindrosporus,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0.000128008,0,0,0,0,0,0,0,0.000426694,0,4.27E-05,0,0,0.000128008,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0.000256016,4.27E-05,4.27E-05,0,0,4.27E-05,0,0,0.000256016,0,0.000341355,0,0,0,0,0,0.000128008,0,0,0.000597372,0,0,0.000426694,0,0,0,8.53E-05,4.27E-05,0,0.000170678,0.000341355,0,0,0,0.000128008,0,0,0,8.53E-05,0,8.53E-05,0,0,0,0,8.53E-05,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Slopeiomyces;s__Slopeiomyces_cylindrosporus;
Achroiostachys_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298686,0,0,0,8.53E-05,0,0,0,0.000213347,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0.000341355,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Achroiostachys;s__Achroiostachys_sp;
Paecilomyces_penicillatus,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0.000597372,0,0,0,0,8.53E-05,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Paecilomyces;s__Paecilomyces_penicillatus;
Orbiliales_sp,0,0.000298686,0.000298686,8.53E-05,0.000256016,8.53E-05,0,0.000213347,0.000341355,0,0,0.000341355,0,0,0,0.000170678,0.000128008,0.000256016,0.000426694,8.53E-05,8.53E-05,0,0.000597372,0.000128008,0.000213347,0,8.53E-05,0.000469363,4.27E-05,8.53E-05,0.000298686,0,0.000298686,0,0.000128008,0.000384025,0,0,0,0,0.000170678,0,4.27E-05,0.000128008,0.000512033,0,8.53E-05,0,0.000170678,0,4.27E-05,0.000384025,0.000213347,0,8.53E-05,0.000128008,0,0,0.000170678,0,0,0,0,0,8.53E-05,0,0.000170678,0,0.000213347,0,0.000213347,0,0,0.000170678,8.53E-05,0,0,4.27E-05,0,0,0.000213347,0,0.000426694,8.53E-05,0,0,0,0,0,0,8.53E-05,0,0.000256016,4.27E-05,4.27E-05,0,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliales_fam_Incertae_sedis;g__Orbiliales_gen_Incertae_sedis;s__Orbiliales_sp;
Cordycipitaceae_sp,0,8.53E-05,0.000213347,0,0,0.000128008,0.000298686,8.53E-05,0,0.000170678,0.000256016,0.000128008,0.000341355,8.53E-05,8.53E-05,0,0,0.000170678,0.000128008,0,0,0,0,8.53E-05,0.000128008,0,0,0,0.000170678,0,4.27E-05,0,0.000213347,0,0.000170678,0,0,0,0,0,0.000256016,0,0,0,0,0,0,4.27E-05,0,0.000256016,8.53E-05,0,0,0.000170678,4.27E-05,4.27E-05,0,0.000426694,0.000128008,4.27E-05,0,8.53E-05,0,0.000128008,0,0,0,0,0,0,8.53E-05,0,0,4.27E-05,0,0.000597372,8.53E-05,0.000170678,0,0,0.000170678,4.27E-05,0.000170678,0.000170678,0.000256016,0,0,0,0,0,0,4.27E-05,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Cordycipitaceae_gen_Incertae_sedis;s__Cordycipitaceae_sp;
Dioszegia_patagonica,0.000597372,0,0,0,4.27E-05,0,0,0,8.53E-05,0,0,0.000256016,0.000128008,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_patagonica;
Dioszegia_hungarica,0.000554702,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298686,0,0,0,0,0,0,0,4.27E-05,8.53E-05,0.000298686,0,0,0,0.000170678,0,0,0,0,4.27E-05,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0.000128008,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_hungarica;
Cladochytriales_sp,8.53E-05,0.000170678,0,0,0,0.000213347,0,0,0.000128008,0.000341355,0.000256016,0.000128008,8.53E-05,8.53E-05,0,0,0.000256016,0.000298686,0.000213347,8.53E-05,0,0,0.000469363,0,8.53E-05,0,0.000170678,0,0,0.000384025,0.000170678,0,0,8.53E-05,0,0.000341355,0,0,0,0.000512033,0.000256016,0.000170678,0,0.000256016,0.000213347,0,0,0.000213347,8.53E-05,0,0.000170678,0.000426694,0,0,0.000256016,0.000256016,0.000384025,0.000213347,0,0,0.000554702,0.000256016,0.000128008,0.000128008,0.000341355,0,0,0.000128008,0.000469363,4.27E-05,0,0.000128008,0,0,8.53E-05,0.000128008,0.000213347,0.000213347,0.000170678,0.000128008,0.000469363,0,0,0.000256016,0.000256016,4.27E-05,0,0.000213347,0.000213347,0,0,0.000128008,0.000256016,0,8.53E-05,0,k__Fungi;p__Chytridiomycota;c__Cladochytriomycetes;o__Cladochytriales;f__Cladochytriales_fam_Incertae_sedis;g__Cladochytriales_gen_Incertae_sedis;s__Cladochytriales_sp;
Udeniozyma_ferulica,0,0,0,0.000213347,0,0,0,0,8.53E-05,8.53E-05,8.53E-05,0,0,0,0,0,0.000128008,0,0.000256016,8.53E-05,0,4.27E-05,0.000128008,8.53E-05,0,4.27E-05,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,4.27E-05,0,4.27E-05,0,0,0.000213347,0.000170678,0,0,0,0,0,0,4.27E-05,0,0,0.000170678,0,0.000170678,0,0,0,0,0,0,0.000298686,0.000128008,0.000128008,0,0,0,0,8.53E-05,0,4.27E-05,0,0.000170678,0,0.000554702,0,0.000128008,0.000256016,0.000384025,0,0,4.27E-05,0.000170678,4.27E-05,0,0,0.000128008,0,0,0.000213347,0.000170678,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Udeniozyma;s__Udeniozyma_ferulica;
Gliomastix_roseogrisea,0,0,0,0,4.27E-05,0,0,0,0,0.000426694,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,4.27E-05,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,4.27E-05,0.000170678,0,0,0,4.27E-05,4.27E-05,0,0,0,0,0,0.000554702,0,0,0,0,0,0,0,0.000341355,0,0,0,0.000213347,0,0,0.000170678,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Gliomastix;s__Gliomastix_roseogrisea;
Fusarium_incarnatum,0,0,0,0,0,0,0,0.000341355,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0.000554702,0,0,0,0.000213347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0.000213347,4.27E-05,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_incarnatum;
Triangularia_pseudopauciseta,0.000128008,0.000128008,0,0,8.53E-05,0,0,0,0.000170678,0.000426694,0,0,0,0.000384025,0,0,0,0.000298686,0,0,0,0,4.27E-05,0,0,0,0.000170678,0,0,0,0,4.27E-05,0,4.27E-05,0,0.000170678,0,0.000213347,0,4.27E-05,0,4.27E-05,0,0.000128008,0,0,0,0.000554702,8.53E-05,8.53E-05,8.53E-05,0,4.27E-05,0,0,0,0,0.000128008,0,8.53E-05,0,0.000170678,0,0,0,0.000170678,0,0,8.53E-05,4.27E-05,0,0,0.000256016,0.000469363,0.000128008,4.27E-05,0,0,8.53E-05,0,0,0,0,4.27E-05,0,0.000469363,0,0,4.27E-05,4.27E-05,0,8.53E-05,0,0.000469363,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Triangularia;s__Triangularia_pseudopauciseta;
Calyptella_capula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0.000554702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Calyptella;s__Calyptella_capula;
Claroideoglomeraceae_sp,0,0,0.000128008,0,0.000128008,0.000213347,0,0,0,0.000128008,0,0.000128008,0,0.000213347,0,0,0,0,0,0.000170678,0,0,0,0,0.000170678,0,0,0,8.53E-05,0,0.000213347,0,0.000341355,0,0,0,0.000128008,0,0,0,0.000128008,0,0,0,0.000170678,0,4.27E-05,0,0,0,0,0,8.53E-05,0,0.000213347,0.000128008,0.000128008,8.53E-05,8.53E-05,0,8.53E-05,0,0.000512033,0.000170678,0,0,8.53E-05,0,0,0,0,0,8.53E-05,0.000128008,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0.000170678,0,0,0,0,0,0,0,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomeraceae_gen_Incertae_sedis;s__Claroideoglomeraceae_sp;
Neoidriella_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,8.53E-05,0,0,0,0,0,8.53E-05,0,0,0.000512033,0,4.27E-05,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Neoidriella;s__Neoidriella_sp;
Monosporascus_sp,0,0,0,0,0.000128008,0,0,0,0,0.000512033,0,0,0,0,0,0,0.000469363,0,0,0,0.000298686,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0.000128008,0,0,0,0,0,0,0,0,0,8.53E-05,0,4.27E-05,0,0,0,4.27E-05,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,8.53E-05,4.27E-05,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae;g__Monosporascus;s__Monosporascus_sp;
Entoloma_graphitipes_f._cystidiatum,0,0,0,0,0,0,0,4.27E-05,0,0,0.000298686,0,0,0,0,0.000341355,4.27E-05,0,0.000170678,0,0,0.000341355,0,0,8.53E-05,0.000170678,0,0,4.27E-05,0,0,0,0.000298686,0,0,0,0,0,0,0,8.53E-05,0,0,4.27E-05,0.000298686,0.000512033,0,0,0,4.27E-05,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,8.53E-05,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,8.53E-05,0,0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_graphitipes_f._cystidiatum;
Amorosiaceae_sp,0,0,0,0,0,0,0,0,0,0,0.000384025,0,0,0.000170678,0.000341355,0,0,8.53E-05,0.000341355,0.000170678,0.000341355,0.000170678,0.000170678,8.53E-05,4.27E-05,0,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0.000128008,0,0,0,0,0,0,8.53E-05,4.27E-05,0,0,0.000213347,0,0,0,0.000170678,0,0,0,4.27E-05,0.000256016,0,0,0,0,0,0.000426694,0.000512033,0.000213347,0,0,0,0,0,4.27E-05,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amorosiaceae;g__Amorosiaceae_gen_Incertae_sedis;s__Amorosiaceae_sp;
Sarocladium_terricola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213347,0,0,0,0,8.53E-05,0,0,0,0,0,0,0.000170678,0.000128008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_terricola;
Fusarium_venenatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_venenatum;
Neurospora_terricola,0.000213347,0,0.000170678,8.53E-05,0.000128008,0,0,0,0.000341355,8.53E-05,0.000213347,0,0,0,0.000213347,8.53E-05,0,0,0.000213347,0,0.000341355,0,0.000469363,0.000298686,0.000213347,0.000170678,0,0,0,0,4.27E-05,0,0.000341355,0,0.000213347,0,0,0,0,0.000298686,0.000213347,0,0,0.000128008,0.000213347,0,0.000298686,0,0.000512033,0,0,0.000256016,0,4.27E-05,8.53E-05,0,0,0,0,0,0,0,0,0,0.000256016,0,0.000213347,0,0.000128008,4.27E-05,0,0.000170678,0.000298686,0.000213347,0,0,0,0,0,0,0.000128008,0.000128008,0,0,0,0,0,0,8.53E-05,0.000170678,0,0,0.000170678,0,0.000213347,0,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariaceae;g__Neurospora;s__Neurospora_terricola;
Papiliotrema_laurentii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341355,0,0,0,0,0,0.000512033,0,0,0,0,0,0.000298686,0,0.000426694,0,0,0,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_laurentii;
Leucosporidium_golubevii,0,0,0,0,0,0,0,0,0,8.53E-05,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53E-05,0,0,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_golubevii;
Meyerozyma_guilliermondii,0,0,0,0.000256016,0.000469363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426694,0.000256016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Meyerozyma;s__Meyerozyma_guilliermondii;
Gymnostellatospora_japonica,0,0,0.000512033,0.000128008,0,0,0.000298686,0,0,0.000213347,0,0.000128008,0,8.53E-05,0,4.27E-05,0,0,0.000213347,0,4.27E-05,0,4.27E-05,0,0,0,0.000128008,0,0,4.27E-05,0,0.000298686,0,0,0.000213347,0,0,0,0.000213347,0.000128008,0,0,0.000213347,0.000213347,0,0,0.000170678,0.000384025,0,0,0,0,0,0.000170678,0,4.27E-05,0,0.000298686,8.53E-05,0,0,8.53E-05,0,0,0,0,0,0,0,8.53E-05,4.27E-05,0.000128008,0,8.53E-05,0,0,0,0,0.000128008,0,0,0,4.27E-05,0,8.53E-05,0.000170678,0.000128008,0,0,0,0,8.53E-05,0,0.000256016,8.53E-05,0.000128008,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Gymnostellatospora;s__Gymnostellatospora_japonica;
Triscelophorus_sp,0,0,0,0.000170678,0,0,0,0,0,0.000256016,0,0.000213347,0,0,0.000170678,0,0,4.27E-05,0.000341355,8.53E-05,0,0.000128008,0.000298686,8.53E-05,0,0,0,8.53E-05,0,0.000170678,0,0,0.000128008,0,0,0,0,0,8.53E-05,0.000128008,0.000128008,0,0,8.53E-05,8.53E-05,0,0,8.53E-05,0,8.53E-05,8.53E-05,0,0,0.000128008,0,0.000341355,4.27E-05,0,0,0,4.27E-05,0.000128008,0,0,8.53E-05,0.000128008,0.000170678,0,0,0.000170678,0.000298686,4.27E-05,0.000170678,8.53E-05,0,4.27E-05,0,0.000170678,0.000128008,8.53E-05,0.000512033,0,0.000341355,0.000341355,0,4.27E-05,0.000170678,4.27E-05,0.000170678,4.27E-05,0,0,0,0.000128008,0,0.000213347,k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Triscelophorus;s__Triscelophorus_sp;
